temperature_c,tolerance_0_cm,tolerance_1_gl,tolerance_2_tauw,tolerance_3_vt,tolerance_4_l,tolerance_5_cfixed,tolerance_6_cvar0,tolerance_7_rs,thermal_voltage_v,phase_locking_value,runtime_s
61.26538509837616,1.0113378565033007,1.0011285704604644,1.0048282939581228,1.0105425133715036,0.9756654978084104,0.9946614906868331,0.9921447766733104,0.9893307399343362,0.02881768821332776,0.8011961320225436,0.20757272699847817
26.08223617396549,0.9954051244045143,1.0249655198976144,0.9855406203679229,1.0161702485216777,0.9718960748140161,0.9944074199992375,1.0027179761872536,1.0097899129337,0.025785839018445524,0.7953276709539273,0.41518497897777706
70.15278159069516,1.0118774838825406,1.0132488988278388,0.9941762912934511,0.9922787250625017,1.0143281972169944,0.9968052177744771,0.9786960384002568,0.9810741035261419,0.029583544787386184,0.8022830339032112,0.6227491039899178
53.22364305123321,0.9846451468237731,1.0083025844256979,1.0023785097923785,1.0115311054129317,0.9928648808061799,1.0026476128409811,1.0104473595792545,0.994833912786672,0.028124704501055073,0.79527322218586,0.8334815480047837
-10.1113784717968,1.0076281464672088,0.9889458367841869,0.9939370007623634,0.9936249771702279,0.980029477918663,1.0081324404291192,0.9921609809186145,1.0002086517827524,0.022666914624856146,0.7878854793309351,1.0405609989538789
82.44034692185937,1.0080284692037287,1.0074570706397001,1.0111119313198456,0.9983552924086926,0.9929309181888626,0.9986687058778632,0.9718215149529009,0.9758332217105344,0.03064240524175858,0.8056824147582017,1.2478631169651635
59.91966870898706,0.9779109164736814,0.9833459779790552,1.0066762295862814,0.984878499775487,0.9936846853475422,1.0216971125730272,0.9940503916832741,1.0123165099934004,0.028701723347292745,0.7952683808724323,1.4570654509589076
62.536752054080154,0.9844085847438351,0.9965691927836106,0.9841346316829933,0.9943381476324606,1.0140331458955385,0.9711537489326878,1.0072548748472159,1.003970184558949,0.028927246140883715,0.7504861896391248,1.6646723769954406
-6.5480685690676825,0.9900776957398635,0.9758508338317128,1.0012045627788215,0.9911574717586344,1.0038856927296236,1.0003649308302416,1.0267497074850593,0.9960027610212004,0.02297397691433216,0.7637634351778363,1.8711532729794271
27.290523479034547,0.9829075918732149,1.0029939031037705,1.0036739446223284,1.0226984325065154,1.0139463578067736,1.0059597466877968,1.0244371582833667,0.9801476569928084,0.025889961162285764,0.7571033573212074,2.079876041971147
18.93379254442103,0.9893161494030792,0.9845261817785277,0.9934901762872986,0.9770093413358096,1.0106070208118005,0.9962888809584505,0.9754375348818056,0.983039829343834,0.025169833807841466,0.7442190722786582,2.289386503980495
77.3103238291032,1.0052356812524184,1.0139967136838361,1.0333454058912528,1.0486615031823223,1.0069206375357092,0.9834747133954679,0.9643948271117871,1.004470781421142,0.03020033405543822,0.7345439152979721,2.4972431029891595
47.605837608469784,0.9864238837083176,0.9930635337549992,0.9897779834557012,0.9976487921968463,1.0178018698541536,1.0026227110763373,0.9973507982214539,0.982704582327809,0.027640599484041368,0.7633061379569795,2.7044794280081987
66.38996939343714,0.9720327948234373,0.9918786579184754,0.999101831401334,1.029524429556784,1.0021755845085971,1.016411749834085,0.9916617635043962,0.9802114391008356,0.029259290720325275,0.7891511441872173,2.9134883109945804
26.55849087686977,0.9838825500707193,0.987888724722253,1.0355454445316672,0.9862828424569527,1.014002769702397,0.9849211161259467,1.015557269315,1.006428681133968,0.025826879473370732,0.780096279172475,3.12123641098151
3.860065787401574,0.9973841471091099,0.9993192658135382,0.9890650454863292,1.0074494057647507,0.992401775878309,0.979532383745087,0.9786584425088624,1.0028822182259594,0.023870880538185837,0.8147270509941461,3.3290161470067687
38.23140263666265,1.0263708239820544,1.0026718599466764,0.998018739953965,1.0047732965313625,1.0218102290865039,1.0036636877727765,0.9931375152450765,1.018475021458,0.026832773181091275,0.6951215221326706,3.536463713971898
-13.29918810906159,1.007160232522309,1.025647125066333,1.0030600151016058,0.9795513671702677,0.9771517413725974,1.027570496468262,1.028785217537081,0.9970020291381806,0.02239221044465488,0.7746983204496423,3.7459650239907205
66.90127305922111,0.993600771737029,1.0244061196804448,0.9815123371098737,0.9850580587834377,1.010743557471307,0.9934100944482449,0.9999144648257748,0.9972705035946406,0.029303351461186705,0.7887067711976266,3.954000770987477
46.32476190781681,1.0056374949649423,1.023504947083939,1.0015127679452591,1.0107537778477236,0.9657621259127819,0.999186402687767,0.985918054486109,0.9796458218909254,0.0275302049215776,0.7699045876147459,4.161908259964548
59.599212708964245,0.9853348554722898,0.9944201385402964,1.0152955724573454,0.9778492416137493,1.0005115459263267,0.9919143704633292,0.9945278593241552,1.016746055682587,0.028674108585812708,0.7689906324359839,4.37164354295237
17.225226653636177,1.0089865277979655,1.0223345483942938,0.9974197551565267,0.9883777583850992,0.9962615577580957,1.0040496964142294,1.002948775086177,0.9818907191937027,0.02502260099103168,0.7756413121352851,4.578728100983426
81.92329256146485,1.0015111793531855,1.0038114131133198,1.0420418164268164,1.031343305008404,0.9857508360456677,0.9952006978621287,0.975560518569322,0.9901351928668097,0.03059784894437768,0.7846022064163006,4.7865026780054905
73.77771773883076,1.0052706035599588,1.0201377554688336,0.9878242999096818,0.9890757544508678,0.9641402732033645,0.9972834791269001,0.9822576793219453,0.9911583615629865,0.029895917615805734,0.8078047773831182,4.995291369967163
61.73026719274499,0.9853564250046013,0.9984258153439823,0.9706459358643442,0.9755003444019704,1.0355584267708726,0.9785000428927236,0.9816836808398075,1.030676455922966,0.028857748652674885,0.773327591023577,5.205302683985792
0.43706432445659615,1.0485146217263148,0.9804348372986168,0.9938502424216399,1.0057039777007064,1.0288692506615733,0.9835194867902485,0.9959038599727668,1.0129815375202311,0.02357590909456073,0.6447083577399557,5.412023065960966
29.005705391338587,1.0072605934435925,0.9937181936104573,0.9977651564925821,0.9770392400002214,0.9960224984756231,0.9955513289168505,1.0038772371567586,0.9907260354457225,0.02603776410371855,0.8202710374559328,5.619203193986323
-15.40060459234098,1.007874693326504,1.016912354157591,1.0025956697720635,1.0058743320202668,1.0008876943045504,1.0000014093646266,0.9879499808398344,1.0052854541699443,0.0222111243830681,0.7565230111031813,5.827854426985141
-3.799603332907477,0.9983753138064947,1.0349559107591408,1.0262750268713365,1.0064436374276935,0.9872569445980974,0.9814227284178769,1.019892087316584,1.0043879120599573,0.023210821323322302,0.8127791544040198,6.034973001980688
51.72014009045773,1.00801839483664,0.970865414017531,1.0154882226420217,1.00758881964818,0.9814558075702782,0.9921255357155858,1.0044040773127538,1.0008761955325494,0.02799514264032101,0.8334624127693339,6.241697602963541
58.2000263703208,0.9951207411970806,0.9982717459232985,0.995791977783945,1.0025477939521112,1.0245739159489857,0.9571368040364473,0.9960446005826883,1.0029477574369199,0.028553536036055423,0.7710028041675934,6.449922485975549
81.58852190559205,1.0049430996277746,0.9937890264919345,0.9706627462326076,1.0054775245780256,1.0288467485765418,0.9743845145379005,1.0144259278287597,0.9945136287738476,0.03056900064129774,0.7366550363727188,6.6593659989885055
14.211662604505953,0.9989758834246583,0.982416594871244,0.9944145819216569,1.0217107447314726,1.0097303425411948,1.0289296038103461,1.0196627785459276,1.007332747538124,0.024762912133854304,0.7780622832895404,6.866957633988932
18.89826913366123,1.029123706587002,1.0073311857509295,1.013827402552511,0.9950472650759704,1.0011113151248487,0.9883530221508854,1.0165260517077341,0.9803223294939818,0.025166772637150267,0.8656572663499222,7.073769036971498
29.303360183959832,1.013065250718375,0.9968161273396638,1.0195598264609043,1.0125395121118121,1.0304047908327016,1.0122039373420153,0.9737469277305909,0.9988818820126001,0.026063414009169034,0.7247486057336853,7.284737651003525
-0.10550729615000165,0.9804274798836665,0.9913447266324832,1.0252375148357213,1.0106468146419916,0.9883278618427349,0.9830709199804454,1.0005474609510336,0.9796834455053351,0.023529153889828028,0.8032599797648063,7.4915583889815025
-6.358241939775478,0.988791957367477,1.0052105581749058,1.0192937110029818,1.010166316586148,0.9617354652064117,1.0050829243748054,1.001202960672984,1.006911967765724,0.02299033490759829,0.7632710859600674,7.699001380999107
29.949017253723042,1.026990701683575,0.9655439207773608,0.9901285727993085,1.009868135590649,0.9735873735291192,1.0246483491024936,1.006151555432101,1.0141379525635847,0.02611905243060019,0.7647812053304885,7.905376357957721
3.82548165034283,0.990465240852586,1.0135898536224357,1.017843474985017,1.0038890629362907,1.0039144949080683,1.0045147320960048,0.9855821340788523,0.9975362710399861,0.0238679003078397,0.8019410740980399,8.114504400000442
50.33046944166358,0.9974528737080456,1.0064026775347035,1.016697064923402,0.9823224474309605,0.997912349193663,1.024740307645905,0.9875820765788301,0.9862684247112516,0.02787539008927022,0.7956875401321164,8.322254583006725
25.900951481594724,1.0033785134035809,1.0141012326811047,1.0001908151278631,1.0221936418602977,1.014308459508861,1.014058395117064,1.0092537455721124,1.0388718067757796,0.025770217112350943,0.7535612192912455,8.530275294964667
67.43121058607294,0.9965737997959371,0.9665411777224893,1.0267910478373363,0.992356419503021,1.0018016034205286,1.0218694964371708,0.9732422656643159,0.9790974915244275,0.02934901794395593,0.7951548803192078,8.739402946957853
53.52783571023616,0.9732586584501152,0.9867379239565754,1.0073419313204839,1.0087539369749732,1.0046137787947869,0.9764068097389975,0.9614212726082348,1.0009077048760193,0.028150917796239894,0.7886730732669311,8.94657902995823
12.798497345114313,0.9921213402382398,1.0076717423876673,1.0117226255578953,1.00230863191538,1.0126942225257767,1.0038278299477217,1.0088520805835446,0.988231956510073,0.02464113497390972,0.789184459368309,9.154399777995422
67.38727914649611,0.9970004893890146,1.0032861608141712,1.0137028255394709,0.9934245224238496,1.0087034931707264,0.9955604921750132,0.9980370458056202,1.013852968001802,0.029345232225400798,0.7837281688675807,9.361327197984792
64.5002575371642,0.9667158918033956,0.9783489121211515,0.9752475038627049,0.9610286107985333,0.9886729838494086,1.0125155461254534,0.995242436091411,1.003303094368429,0.029096447951978712,0.7378026008289066,9.57123377796961
20.685229798168315,1.0181899321950703,1.0221723584088704,0.9988453964900734,1.0226048843558089,1.0015385151958496,0.9860154496620814,0.9900735141182812,0.9752750402401642,0.025320760992871692,0.7744479393878088,9.778188494965434
10.274450912675633,0.985168164642648,0.994021121309157,1.0134198698236228,1.028736856180472,0.9769175686932035,1.0065602187199407,0.9826229162160691,1.0079274413773354,0.02442362948113886,0.786923166628891,9.984777245961595
51.66202791737243,0.997810852933515,0.9694238727083463,1.0155025597591938,0.9898964880960942,0.9910838660191617,0.9821351347314622,0.9890734692793178,1.0071457703596052,0.027990134920700457,0.7563553872654473,10.193826180009637
-5.3259892210224695,0.996839619506362,1.0054886554381175,1.0060440949606118,1.0220550496473204,0.9942754712805648,0.9753364744586763,1.0178226143567521,0.9944641475259759,0.023079287564479294,0.7992825606155368,10.401456840976607
