time_s,V_m1_V,V_m2_V,V_m3_V,V_m4_V,V_m5_V,V_m6_V,V_m7_V,V_m8_V,V_m9_V,V_m10_V,V_m11_V,V_m12_V,V_m13_V,V_m14_V,V_m15_V,V_m16_V,mean_bridge_current_A,mean_bridge_voltage_V,mean_v_tune_V,tank_resonance_frequency_hz
0.09599,-0.48449933755554714,-0.5914857771047556,-0.5330041959818324,-0.2700000000000001,-0.375213442773767,-0.561876562462234,-0.5182131382115311,-0.37814190995815417,-0.6696569337759232,-0.5914711017138772,-0.47603327142793556,-0.5506693277623059,-0.8279639134407267,-0.6639366435435148,-0.6496803376544107,-0.6227342778857393,0.0,0.014564072914270492,0.9599191983839677,1262.9644837211183
0.096,-0.44563140150812425,-0.6324935378923542,-0.4663375293151657,-0.3700000000000001,-0.30854677610710035,-0.461876562462234,-0.4182131382115311,-0.4781419099581542,-0.5705274600004927,-0.49147110171387715,-0.5093666047612689,-0.4506693277623059,-0.7612972467740601,-0.6833694195891862,-0.5865792432824499,-0.5227342778857393,0.0,0.01562751458467556,0.9600192003840076,1263.1334925485291
0.09601000000000001,-0.5056737094203496,-0.5324935378923542,-0.36633752931516567,-0.47000000000000014,-0.4085467761071004,-0.361876562462234,-0.3789146162811477,-0.4256176661033482,-0.47052746000049267,-0.3914711017138771,-0.42263173836432294,-0.4446539762524178,-0.6612972467740601,-0.5833694195891862,-0.5865792432824499,-0.4227342778857393,0.0,0.004018172451794526,0.9601192023840478,1262.4012843511837
0.09602000000000001,-0.47840455872465454,-0.4324935378923542,-0.299670862648499,-0.5700000000000002,-0.5085467761071004,-0.4289306625899433,-0.3789146162811477,-0.3288531475442271,-0.503860793333826,-0.32480443504721046,-0.45795902162133917,-0.3467797221946952,-0.5612972467740601,-0.48336941958918617,-0.4865792432824499,-0.3227342778857393,0.0,-0.01709712496037716,0.9602192043840877,1260.6494873937859
0.09603,-0.47955103522006826,-0.33249353789235414,-0.39967086264849905,-0.6700000000000002,-0.5752134427737671,-0.4957868484532077,-0.38516898017886103,-0.39551981421089377,-0.5067357992128643,-0.4248044350472105,-0.35795902162133914,-0.28011305552802856,-0.4612972467740601,-0.38336941958918613,-0.38657924328244986,-0.2560676112190726,-8.470329472543003e-22,-0.033979123246621556,0.9603192063841276,1259.3699674900347
0.09604000000000001,-0.4255923801221304,-0.3991602045590208,-0.4996708626484991,-0.7366666666666668,-0.47521344277376704,-0.4001293935036631,-0.48516898017886106,-0.4955198142108938,-0.5067357992128643,-0.509255589864082,-0.2912923549546725,-0.3801130555280286,-0.36129724677406005,-0.29363026159871425,-0.2865792432824498,-0.28851322415062597,0.0,-0.02912901027154473,0.9604192083841677,1259.673111990176
0.09605000000000001,-0.4639001371645466,-0.4991602045590208,-0.5996708626484991,-0.6366666666666668,-0.375213442773767,-0.43346272683699644,-0.45183564684552774,-0.5621864808775605,-0.40673579921286424,-0.409255589864082,-0.3912923549546725,-0.45169124831290763,-0.26129724677406,-0.3450735640537439,-0.25304000042716923,-0.2647107191009929,8.470329472543003e-22,-0.02779866048541155,0.9605192103842077,1260.0253577700892
0.09606,-0.4336274233162955,-0.5991602045590209,-0.5330041959818325,-0.5366666666666668,-0.27521344277376697,-0.45704737885453667,-0.5518356468455278,-0.4762767884457449,-0.3067357992128642,-0.30925558986408197,-0.49129235495467255,-0.4150378136731212,-0.3279639134407267,-0.3450735640537439,-0.35304000042716926,-0.32989648636958613,0.0,-0.0138394729092135,0.9606192123842477,1261.0633173524839
0.09607,-0.4463436566259414,-0.6991602045590208,-0.43300419598183243,-0.4366666666666668,-0.19485432085581944,-0.4601392721800016,-0.5161651663451602,-0.37627678844574486,-0.3067357992128642,-0.20925558986408194,-0.4246256882880059,-0.4150378136731212,-0.4279639134407267,-0.3450735640537439,-0.4530400004271693,-0.3446736197532632,0.0,-0.010319434489796414,0.9607192143842876,1260.8203619784886
0.09608000000000001,-0.5300894654569696,-0.7413912589655992,-0.44517922002799853,-0.3366666666666668,-0.2948543208558195,-0.36553749656656004,-0.41616516634516015,-0.2924065694931267,-0.40673579921286424,-0.309080922075366,-0.32462568828800586,-0.32464971463230197,-0.5279639134407267,-0.44507356405374393,-0.5530400004271693,-0.4388712981857473,0.0,-0.018976128541599337,0.9608192163843277,1260.1725840311046
0.09609000000000001,-0.5583805827630479,-0.6413912589655992,-0.44517922002799853,-0.23666666666666675,-0.3948543208558195,-0.4322041632332267,-0.3161651663451601,-0.2832312167771633,-0.5067357992128643,-0.40908092207536606,-0.38056470373552875,-0.32464971463230197,-0.5853225397860563,-0.545073564053744,-0.6197066670938359,-0.405537964852414,4.235164736271502e-22,-0.02171602801360434,0.9609192183843677,1260.250218980664
0.0961,-0.5196842984643723,-0.5413912589655993,-0.3451792200279985,-0.13666666666666671,-0.49485432085581954,-0.5322041632332267,-0.24949849967849347,-0.18478264877509043,-0.5688526298300988,-0.509080922075366,-0.4805647037355288,-0.4113379765386244,-0.5853225397860563,-0.6135308517693133,-0.519706667093836,-0.44105755842325034,0.0,-0.015757198566037325,0.9610192203844077,1260.779387845728
0.09611,-0.5408118486954672,-0.4413912589655992,-0.24517922002799847,-0.20333333333333337,-0.5948543208558196,-0.49616448248993383,-0.3494984996784935,-0.24407767171134823,-0.6114122009594724,-0.609080922075366,-0.44723137040219546,-0.34467130987195777,-0.6853225397860563,-0.5685018971639813,-0.4197066670938359,-0.38356078427926865,0.0,-0.02626589932500682,0.9611192223844477,1260.1275443628988
0.09612000000000001,-0.5344911592059797,-0.3413912589655992,-0.14517922002799843,-0.3033333333333334,-0.6948543208558196,-0.49616448248993383,-0.44949849967849353,-0.34407767171134823,-0.7114122009594723,-0.6757475887420327,-0.42241965484305083,-0.2774504265514306,-0.702386510446011,-0.5685018971639813,-0.4703171328578032,-0.2835607842792686,-8.470329472543003e-22,-0.030597942599072846,0.9612192243844877,1259.4087407101372
0.09613000000000001,-0.5092169385242634,-0.24139125896559915,-0.2118458866946651,-0.3411445964681493,-0.6281876541891529,-0.5628311491566005,-0.48072648663413153,-0.411467946317022,-0.7937018535760066,-0.5757475887420327,-0.5224196548430509,-0.37745042655143063,-0.702386510446011,-0.6685018971639812,-0.5369837995244698,-0.2835607842792686,5.293955920339377e-22,-0.013834787181604573,0.9613192263845276,1260.7017744323502
0.09614,-0.4092169385242634,-0.3080579256322658,-0.3118458866946651,-0.3102114949216361,-0.5281876541891529,-0.46283114915660045,-0.3807264866341315,-0.31146794631702196,-0.72703518690934,-0.47574758874203266,-0.5197085852424734,-0.47745042655143066,-0.802386510446011,-0.6685018971639812,-0.5820742948662188,-0.38356078427926865,4.235164736271502e-22,0.004710650124301638,0.9614192283845676,1262.3896900070804
0.09615000000000001,-0.34255027185759673,-0.40805792563226584,-0.41184588669466515,-0.34215568298428267,-0.4281876541891529,-0.3628311491566004,-0.36857376149899357,-0.30476424376911593,-0.62703518690934,-0.509080922075366,-0.4197085852424734,-0.4214463037996538,-0.802386510446011,-0.6018352304973146,-0.5648398819473034,-0.4835607842792687,-4.235164736271502e-22,0.012490834642971155,0.9615192303846077,1263.160084289855
0.09616000000000001,-0.44255027185759677,-0.5080579256322658,-0.4785125533613318,-0.4421556829842827,-0.32818765418915286,-0.29616448248993377,-0.39915068489633065,-0.40476424376911596,-0.52703518690934,-0.409080922075366,-0.37762236740685307,-0.35477963713298716,-0.702386510446011,-0.6200465061457306,-0.49817321528063674,-0.5835607842792687,8.470329472543003e-22,0.013249637794988495,0.9616192323846477,1263.112081452407
0.09617,-0.5100850948909903,-0.6080579256322658,-0.37851255336133177,-0.5088223496509494,-0.22818765418915282,-0.3961644824899338,-0.4018826204821403,-0.37143091043578264,-0.42703518690934,-0.409080922075366,-0.4776223674068531,-0.4547796371329872,-0.602386510446011,-0.5200465061457307,-0.5981732152806367,-0.5168941176126021,-4.235164736271502e-22,0.013177291431094598,0.9617192343846876,1262.9824341713327
0.09618,-0.4443102404008438,-0.7080579256322658,-0.4451792200279984,-0.4088223496509494,-0.2948543208558195,-0.49616448248993383,-0.47150804937631485,-0.47143091043578267,-0.32703518690933997,-0.409080922075366,-0.5597337269787253,-0.5547796371329872,-0.502386510446011,-0.453379839479064,-0.5782116253479502,-0.41689411761260203,1.0587911840678754e-22,0.009493463058078203,0.9618192363847275,1262.7048784050746
0.09619000000000001,-0.5164187456533584,-0.6413912589655991,-0.5451792200279985,-0.3421556829842827,-0.3948543208558195,-0.5961644824899338,-0.5715080493763148,-0.47711817036527515,-0.32703518690933997,-0.409080922075366,-0.4597337269787252,-0.5214463037996538,-0.402386510446011,-0.4923203565993909,-0.4782116253479502,-0.45022745094593536,-5.293955920339377e-22,-0.0029894216692222136,0.9619192383847677,1261.971631134398
0.09620000000000001,-0.6164187456533584,-0.5413912589655991,-0.5118458866946651,-0.44215568298428276,-0.49485432085581954,-0.6212730938597926,-0.5715080493763148,-0.4022337244060682,-0.42703518690934,-0.47574758874203266,-0.4597337269787252,-0.4214463037996538,-0.30238651044601095,-0.399633440028622,-0.41154495868128355,-0.45022745094593536,0.0,-0.02802711733019343,0.9620192403848077,1260.1621518480806
0.09621,-0.5830854123200251,-0.5747245922989325,-0.4259787150727681,-0.5421556829842827,-0.5948543208558196,-0.5212730938597926,-0.4715080493763148,-0.4355670577394015,-0.52703518690934,-0.4192333597751814,-0.4597337269787252,-0.32818997445256515,-0.2310693448928487,-0.32793462584509825,-0.5115449586812836,-0.3502274509459353,0.0,-0.041044671715278806,0.9621192423848477,1258.9686351978141
0.09622000000000001,-0.5932920575636049,-0.5747245922989325,-0.49264538173943473,-0.5520612984848884,-0.6615209875224862,-0.42127309385979256,-0.37150804937631476,-0.3829352654507956,-0.62703518690934,-0.4259503264188633,-0.3697443803846403,-0.3615233077858985,-0.3265177517714976,-0.4279346258450983,-0.43727650528464923,-0.2502274509459353,-6.352747104407253e-22,-0.05968273572246213,0.9622192443848878,1257.4426136931886
0.09623000000000001,-0.6710393662731143,-0.5878437968269462,-0.46696421695963414,-0.45206129848488835,-0.5615209875224862,-0.4157723315811368,-0.37150804937631476,-0.3828322557165316,-0.5603685202426734,-0.44759138816935623,-0.36312557015979213,-0.2948566411192318,-0.42651775177149764,-0.44403899862524504,-0.3372765052846492,-0.2835607842792686,0.0,-0.06219376186640724,0.9623192463849277,1257.5473561070096
0.09624,-0.5998333427249117,-0.5618153033924127,-0.3669642169596341,-0.3520612984848883,-0.4615209875224862,-0.5157723315811368,-0.4497066617357418,-0.2828322557165316,-0.46036852024267333,-0.3475913881693562,-0.36312557015979213,-0.357480049172712,-0.5265177517714976,-0.3462993178659938,-0.2771842594610219,-0.28092876633467617,-8.470329472543003e-22,-0.051028429111725754,0.9624192483849676,1258.3331936716806
0.09625,-0.4998333427249117,-0.5559312856750768,-0.3041651886979757,-0.2520612984848883,-0.3615209875224862,-0.5157723315811368,-0.4163733284024085,-0.3161655890498649,-0.3937018535760067,-0.3820276274272548,-0.3330082542262947,-0.2616055129173902,-0.6265177517714976,-0.4158830900370047,-0.3771842594610219,-0.2707545960948251,4.235164736271502e-22,-0.029276598219434864,0.9625192503850076,1259.8976690852699
0.09626000000000001,-0.39983334272491167,-0.45593128567507674,-0.3041651886979757,-0.16473987553734093,-0.26152098752248615,-0.41577233158113674,-0.31637332840240845,-0.2186060129802277,-0.4852065611969204,-0.3820276274272548,-0.38224749096450744,-0.28217366284498857,-0.7265177517714976,-0.5158830900370047,-0.47718425946102194,-0.28550285983575674,8.470329472543003e-22,-0.010068248481146914,0.9626192523850478,1261.316646248587
0.09627000000000001,-0.29983334272491163,-0.3559312856750767,-0.23013735964941007,-0.19807320887067426,-0.3281876541891528,-0.3157723315811367,-0.21637332840240842,-0.15193934631356104,-0.5852065611969204,-0.48202762742725486,-0.3830348781269996,-0.28217366284498857,-0.8097917206204827,-0.6158830900370047,-0.5594140619434513,-0.3855028598357568,8.470329472543003e-22,0.011720263943755665,0.9627192543850878,1262.989036785742
0.09628,-0.1998333427249116,-0.25593128567507667,-0.16347069298274342,-0.23334004631904295,-0.42818765418915283,-0.21577233158113668,-0.31611194446597707,-0.2519393463135611,-0.6737237506770982,-0.4620476826643534,-0.3830348781269996,-0.3371314404287123,-0.7262411269517833,-0.7158830900370047,-0.526080728610118,-0.4521695265024234,0.0,0.03393306622584785,0.9628192563851277,1264.593507490501
0.09629000000000001,-0.25956030672786096,-0.18926461900841002,-0.2221786433417738,-0.23334004631904295,-0.3615209875224862,-0.28243899824780333,-0.28277861113264374,-0.3186060129802277,-0.6070570840104316,-0.4620476826643534,-0.4203159678838709,-0.4371314404287123,-0.6262411269517834,-0.649216423370338,-0.5518049648852992,-0.43272764357127275,4.235164736271502e-22,0.03846134089451247,0.9629192583851677,1265.262329589701
0.09630000000000001,-0.359560306727861,-0.28926461900841005,-0.2221786433417738,-0.30000671298570963,-0.26152098752248615,-0.38243899824780336,-0.3686706494428898,-0.3022586578071295,-0.5070570840104316,-0.4667933170746364,-0.48698263455053753,-0.3845091599553375,-0.5664686595732554,-0.549216423370338,-0.5514946286379278,-0.43580302264182336,4.235164736271502e-22,0.02749762365481483,0.9630192603852077,1264.5020756237043
0.09631,-0.3578907636930108,-0.3892646190084101,-0.3221786433417738,-0.2874895414676196,-0.3281876541891528,-0.4824389982478034,-0.4133615333127997,-0.3192563552810621,-0.40705708401043156,-0.4340708794285917,-0.3869826345505375,-0.3938689624480179,-0.5664686595732554,-0.449216423370338,-0.4514946286379277,-0.4248807568907932,0.0,0.012547014815964258,0.9631192623852477,1263.4556236478718
0.09632,-0.41855316440112106,-0.4892646190084101,-0.4215625404578394,-0.38748954146761966,-0.42818765418915283,-0.41577233158113674,-0.4133615333127997,-0.3693597956940589,-0.3070570840104315,-0.33407087942859165,-0.3968033927053252,-0.3673431446344269,-0.4664686595732554,-0.349216423370338,-0.38482796197126107,-0.32488075689079315,0.0,-0.015111224459016867,0.9632192643852877,1261.3652446604892
0.09633000000000001,-0.5185531644011211,-0.5892646190084101,-0.4088095674704558,-0.4541562081342863,-0.3948543208558195,-0.37297138780949435,-0.37428082147399655,-0.3636115308945566,-0.3737237506770982,-0.23407087942859162,-0.3047044824724241,-0.2673431446344269,-0.36646865957325536,-0.28254975670367133,-0.38482796197126107,-0.22488075689079312,-8.470329472543003e-22,-0.043986028284521826,0.9633192663853277,1258.934786434916
0.09634000000000001,-0.6074370142937908,-0.6892646190084101,-0.4249601122082768,-0.36911147423216667,-0.34130507435209767,-0.41682085141926417,-0.32383305605143536,-0.2636115308945566,-0.4613658482889819,-0.30073754609525827,-0.23803781580575745,-0.21437707126872477,-0.26646865957325533,-0.3209641446276295,-0.28482796197126103,-0.15821409022412647,0.0,-0.07214836638478847,0.9634192683853676,1256.5007334603413
0.09635,-0.535178971876873,-0.6225979523417434,-0.43355346306000164,-0.26911147423216664,-0.4413050743520977,-0.41682085141926417,-0.32383305605143536,-0.19320481936756667,-0.3613658482889819,-0.4007375460952583,-0.33751799963677875,-0.21437707126872477,-0.26454105377273107,-0.3209641446276295,-0.21816129530459438,-0.18269098750277296,0.0,-0.0673787906759379,0.9635192703854076,1257.1345990714665
0.09636,-0.49697846927499334,-0.5225979523417434,-0.3335534630600016,-0.2465182996408016,-0.4725529410540654,-0.5168208514192641,-0.390499722718102,-0.2891084739342315,-0.3613658482889819,-0.33407087942859165,-0.304026911226354,-0.28104373793539145,-0.3645410537727311,-0.29566393365507704,-0.30027364986096516,-0.18381436582442284,0.0,-0.047929525677511166,0.9636192723854476,1258.7518253639546
0.09637000000000001,-0.49067798807143786,-0.4225979523417434,-0.23355346306000158,-0.3465182996408016,-0.3725529410540654,-0.4501541847525975,-0.34745845126942443,-0.2891084739342315,-0.4613658482889819,-0.33407087942859165,-0.3501332359481338,-0.28104373793539145,-0.46454105377273114,-0.384354981599518,-0.4002736498609652,-0.2838143658244229,-2.117582368135751e-22,-0.022875691912863174,0.9637192743854878,1260.680413495931
0.09638000000000001,-0.39067798807143783,-0.3225979523417434,-0.30022012972666823,-0.2887503120996315,-0.4014783450217556,-0.35015418475259746,-0.3356512018572575,-0.2891084739342315,-0.549500988902073,-0.4340708794285917,-0.3501332359481338,-0.28104373793539145,-0.5645410537727311,-0.484354981599518,-0.4881610661666779,-0.3838143658244229,-1.1117307432712692e-21,-0.0018690167021021321,0.9638192763855278,1262.4031858181324
0.09639,-0.2906779880714378,-0.2559312856750767,-0.30022012972666823,-0.2887503120996315,-0.3551855732136524,-0.25015418475259743,-0.3356512018572575,-0.2597739654576525,-0.5128801592864215,-0.44870737239431036,-0.44208288137137985,-0.3810437379353915,-0.6645410537727311,-0.584354981599518,-0.4596798602514,-0.45048103249108956,-1.0587911840678754e-22,0.024176728590893617,0.9639192783855676,1264.318762771127
0.09640000000000001,-0.20397102300667252,-0.35593128567507676,-0.2002201297266682,-0.25947955857838945,-0.2551855732136524,-0.27421761782321963,-0.30454972252259677,-0.29310729879098585,-0.5100886220536581,-0.4297170739957214,-0.40874954803804653,-0.44771040460205813,-0.7645410537727311,-0.6381821137017283,-0.5596798602514,-0.35048103249108953,-2.117582368135751e-22,0.03792808690191462,0.9640192803856078,1265.100658908504
0.09641000000000001,-0.28392362310682256,-0.35593128567507676,-0.2002201297266682,-0.24665007601215672,-0.18851890654698572,-0.37421761782321966,-0.35307555550931347,-0.29310729879098585,-0.5029520739190461,-0.4297170739957214,-0.4580105446578777,-0.3477104046020581,-0.6909197316233198,-0.5381821137017283,-0.5596798602514,-0.4171476991577562,2.117582368135751e-22,0.03156272639917762,0.9641192823856477,1264.7087050291323
0.09642,-0.3839236231068226,-0.35593128567507676,-0.30022012972666823,-0.24310041963604975,-0.28851890654698575,-0.4408842844898863,-0.3242612356344158,-0.29310729879098585,-0.4644805854585942,-0.4297170739957214,-0.3580105446578777,-0.28104373793539145,-0.5909197316233198,-0.518174716728718,-0.4596798602514,-0.4514928962503699,4.235164736271502e-22,0.011583052191094373,0.9642192843856877,1263.3901405399067
0.09643,-0.45633141940276123,-0.4559312856750768,-0.40022012972666826,-0.34310041963604976,-0.3885189065469858,-0.3408842844898863,-0.3320098278263546,-0.2764387178976704,-0.46721971347660896,-0.32971707399572137,-0.3194880670540955,-0.37622897244273196,-0.49091973162331975,-0.43358351396618194,-0.4263470024958872,-0.3514928962503699,-4.235164736271502e-22,-0.017040369788652126,0.9643192863857277,1261.2757718805974
0.09644000000000001,-0.4620325769897931,-0.5294495971588433,-0.36688679639333494,-0.4097670863027164,-0.4885189065469858,-0.31800873966680776,-0.3320098278263546,-0.3498053740231631,-0.4005530468099423,-0.3630504073290547,-0.4194880670540955,-0.34289563910939863,-0.3909197316233197,-0.3430568895476112,-0.4044492870890771,-0.25149289625036986,-2.117582368135751e-22,-0.031928354942445954,0.9644192883857677,1260.019837223153
0.09645000000000001,-0.5620325769897931,-0.49611626382551,-0.37983445007564737,-0.3426231790377462,-0.5551855732136525,-0.4180087396668078,-0.4320098278263546,-0.3498053740231631,-0.4960998908299827,-0.3630504073290547,-0.3528214003874289,-0.32698183822784904,-0.2909197316233197,-0.37712924333815767,-0.3273114958374834,-0.15515627851221264,-1.0587911840678754e-22,-0.05665670097805418,0.9645192903858077,1258.1001654000775
0.09646,-0.6095709629222846,-0.5275184693661986,-0.34201267640045924,-0.3877075125568471,-0.45518557321365244,-0.5180087396668078,-0.39990338380915935,-0.24980537402316305,-0.4376932364016017,-0.3680576514091406,-0.27209316872782563,-0.226981838227849,-0.22425306495665304,-0.29212299341045794,-0.3422484377907013,-0.2551562785122127,2.117582368135751e-22,-0.056670028364578524,0.9646192923858476,1258.0154089743942
0.09647000000000001,-0.5095709629222847,-0.6275184693661986,-0.3821630648366606,-0.28770751255684707,-0.3551855732136524,-0.5846754063334745,-0.3332367171424927,-0.2900703530332097,-0.33769323640160165,-0.3680576514091406,-0.2979378757637754,-0.1822842655091677,-0.32425306495665307,-0.3019013205884805,-0.2759771256931579,-0.30063941429555074,0.0,-0.044591265676981885,0.9647192943858878,1258.843369287594
0.09648000000000001,-0.4095709629222846,-0.5608518026995319,-0.33926468753977146,-0.27680762287404587,-0.38851890654698573,-0.48467540633347445,-0.39990338380915935,-0.19007035303320968,-0.3169626009266287,-0.32219904018348355,-0.3079063417750223,-0.28228426550916774,-0.4242530649566531,-0.37948354180063154,-0.37597712569315794,-0.2006394142955507,8.470329472543003e-22,-0.03315190870542578,0.9648192963859278,1259.8342505688809
0.09649,-0.44290429625561795,-0.4608518026995319,-0.3933337686421384,-0.26723851313037256,-0.3218522398803191,-0.3846754063334744,-0.3637282683173083,-0.26674987004352113,-0.41696260092662873,-0.40445519885248227,-0.40790634177502233,-0.3489509321758344,-0.5242530649566531,-0.4794835418006316,-0.43471946866811934,-0.2006394142955507,8.470329472543003e-22,-0.022817765140860258,0.9649192983859677,1260.7679846606684
0.0965,-0.3659689154040413,-0.3608518026995319,-0.2933337686421384,-0.3672385131303726,-0.32988152496543904,-0.2846754063334744,-0.3637282683173083,-0.36674987004352116,-0.5169626009266287,-0.38663994953407826,-0.40790634177502233,-0.32350973392972004,-0.6242530649566531,-0.45661582136108414,-0.43471946866811934,-0.30063941429555074,-2.117582368135751e-22,-0.0020872418936781025,0.9650193003860077,1262.4011148980735
0.09651000000000001,-0.3456734619985341,-0.26085180269953184,-0.19333376864213836,-0.43390517979703924,-0.32988152496543904,-0.18467540633347435,-0.31933522438501505,-0.39379045894894626,-0.6169626009266287,-0.38663994953407826,-0.3079063417750223,-0.36583271584384686,-0.7242530649566531,-0.5062471746991942,-0.42620005430488833,-0.4006394142955508,0.0,0.016707192131548795,0.9651193023860477,1263.5125612924207
0.09652000000000001,-0.24567346199853407,-0.1941851360328652,-0.22666710197547169,-0.3339051797970392,-0.33656880142481,-0.251342073000141,-0.2526685577183484,-0.29379045894894623,-0.6169626009266287,-0.38663994953407826,-0.361360580766432,-0.36583271584384686,-0.6803177718684137,-0.5729138413658609,-0.5262000543048884,-0.5006394142955508,0.0,0.03726188894574168,0.9652193043860877,1265.2889939765469
0.09653,-0.2489045421022284,-0.2941851360328652,-0.22666710197547169,-0.23390517979703918,-0.29460175493271484,-0.35134207300014103,-0.33216724993182334,-0.1937904589489462,-0.5169626009266287,-0.47825156862061496,-0.46136058076643205,-0.4049428459666516,-0.5803177718684137,-0.5729138413658609,-0.592866720971555,-0.4987570065770184,-6.352747104407253e-22,0.03882509176395472,0.9653193063861277,1265.5312564417807
0.09654000000000001,-0.34890454210222843,-0.39418513603286526,-0.27572821442493756,-0.13390517979703914,-0.37130421301711913,-0.45134207300014106,-0.42638970576892876,-0.26045712561561285,-0.4169626009266287,-0.44491823528728164,-0.5280272474330987,-0.33827617929998494,-0.4803177718684137,-0.5098395485832437,-0.492866720971555,-0.39875700657701835,-4.235164736271502e-22,0.010123514125767735,0.9654193083861677,1263.3277470900637
0.09655000000000001,-0.44890454210222847,-0.4941851360328653,-0.2788398158945879,-0.06723851313037248,-0.3653214633791455,-0.5180087396668077,-0.39305637243559544,-0.3271237922822795,-0.31696260092662865,-0.40665965976854895,-0.42802724743309867,-0.4199123034540493,-0.38031777186841365,-0.4098395485832436,-0.500884101561966,-0.2987570065770183,0.0,-0.004076847558421216,0.9655193103862078,1262.0403970612463
0.09656,-0.5489045421022285,-0.5941851360328653,-0.2885148954843312,-0.1672385131303725,-0.3653214633791455,-0.4180087396668077,-0.33856491639795744,-0.22712379228227947,-0.3836292675932953,-0.3090462790525241,-0.32802724743309863,-0.33502687013598703,-0.3895338828316723,-0.34317288191657697,-0.400884101561966,-0.33209033991035164,0.0,-0.031627980040690895,0.9656193123862477,1260.0191204603213
0.09657,-0.6489045421022285,-0.6087686514893568,-0.3885148954843312,-0.2672385131303725,-0.46532146337914554,-0.31800873966680765,-0.2656238041860276,-0.16045712561561282,-0.48362926759329533,-0.3258528975217006,-0.2280272474330986,-0.235026870135987,-0.4895338828316723,-0.35751365218622083,-0.300884101561966,-0.33209033991035164,4.235164736271502e-22,-0.06358253886792066,0.9657193143862877,1257.4614026891923
0.09658000000000001,-0.5822378754355618,-0.5087686514893568,-0.3551815621509979,-0.36723851313037253,-0.4584040982086511,-0.3846754063334743,-0.31875082627358314,-0.26045712561561285,-0.550295934259962,-0.293815666444999,-0.16136058076643195,-0.13502687013598696,-0.5656208273216342,-0.4241803188528875,-0.23421743489529934,-0.2320903399103516,8.470329472543003e-22,-0.06329431531915007,0.9658193163863278,1257.5176785489994
0.09659000000000001,-0.4822378754355618,-0.40876865148935676,-0.31476412073916443,-0.46723851313037257,-0.4220641018945029,-0.48467540633347433,-0.31875082627358314,-0.2658985549905938,-0.450295934259962,-0.39381566644499905,-0.261360580766432,-0.13502687013598696,-0.502875512267269,-0.42232192011017333,-0.33421743489529937,-0.13209033991035157,0.0,-0.04744679580422304,0.9659193183863677,1258.840499637434
0.0966,-0.38223787543556176,-0.38352031905926,-0.41476412073916447,-0.5339051797970392,-0.38773385012036965,-0.4180087396668077,-0.41366816582436416,-0.3500720892328217,-0.40285520027928684,-0.4604823331116657,-0.361360580766432,-0.235026870135987,-0.402875512267269,-0.42232192011017333,-0.3575045511793052,-0.032090339910351554,0.0,-0.03851013044125892,0.9660193203864077,1259.5059331013463
0.09661,-0.2822378754355617,-0.48352031905926,-0.41476412073916447,-0.4339051797970392,-0.2877338501203696,-0.31800873966680765,-0.4007663958290973,-0.41673875589948833,-0.4695218669459535,-0.36048233311166566,-0.46136058076643205,-0.33502687013598703,-0.41196153485569537,-0.3593167890273466,-0.29083788451263853,-0.09875700657701822,-3.1763735522036263e-22,-0.02585756645859892,0.9661193223864476,1260.4524289232472
0.09662000000000001,-0.21557120876889507,-0.43777758855792276,-0.3920264690313149,-0.33390517979703915,-0.22106718345370296,-0.351342073000141,-0.38961351661206894,-0.3167387558994883,-0.3798548088302955,-0.26048233311166563,-0.41821158095295696,-0.4016935368026537,-0.49208490027523977,-0.3593167890273466,-0.38136126584378344,-0.19875700657701822,8.470329472543003e-22,-0.0002185044451549073,0.9662193243864878,1262.4729289618865
0.09663000000000001,-0.3155712087688951,-0.3377775885579227,-0.29202646903131485,-0.23390517979703912,-0.321067183453703,-0.31989660283960747,-0.3195229245843061,-0.23401336508962028,-0.2888820723998325,-0.3271489997783323,-0.31821158095295693,-0.329244605924513,-0.43535429717496477,-0.45802752368916666,-0.42591850991367736,-0.29875700657701826,0.0,0.007242595282935439,0.9663193263865277,1263.334360832961
0.09664,-0.41557120876889514,-0.26607376485782985,-0.19202646903131482,-0.1587627648560097,-0.28756910678260134,-0.31989660283960747,-0.21952292458430606,-0.21685513448918448,-0.3640763823145749,-0.39381566644499894,-0.22397492743527403,-0.22924460592451296,-0.3508017703288013,-0.38128987544536386,-0.4112018559816729,-0.3987570065770183,0.0,0.0039673893529441505,0.9664193283865676,1262.9751707113726
0.09665000000000001,-0.4050117679308716,-0.3660737648578299,-0.0920264690313148,-0.14854680056953995,-0.2956162634731336,-0.2532299361729408,-0.24331613488959658,-0.11685513448918446,-0.46407638231457493,-0.2938156664449989,-0.2770032048228868,-0.1625779392578463,-0.43180355221470057,-0.3146232087786972,-0.34453518931500626,-0.4987570065770183,0.0,-0.003821288772659396,0.9665193303866078,1262.084275158933
0.09666000000000001,-0.31144381238127605,-0.3660737648578299,-0.06540232675899597,-0.04854680056953993,-0.37089340635963675,-0.35322993617294085,-0.14331613488959655,-0.05018846782251779,-0.4167147226450837,-0.22451993703298578,-0.2770032048228868,-0.26257793925784634,-0.526636113498181,-0.41462320877869724,-0.43379865544934615,-0.4320903399103517,4.235164736271502e-22,0.0076415460727088545,0.9666193323866478,1262.9339691375694
